valorPagoEmpenho,log_target,te_uniEle_mean,te_orgProgEle_mean,te_progEle_mean,te_uniEle_median,te_orgProgEle_median,te_progEle_median,te_orgEle_mean,te_funEle_mean,te_subEle_mean,te_orgEle_median,te_funEle_median,te_subEle_median,te_descricaoElemento_mean,te_descricaoElemento_median,te_despesaDot_mean,target_box_cox,target_yeo_johnson,target_log,target_raiz_quadrada,target_inversa,target_z_score
24740.22,10.116225957584318,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,13.914477758643251,19.023083003461192,2.3141406652115135,3.1806015087691066,0.09885109369767309,0.2169126711270529
747.72,6.618365081849001,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,7.815805768102285,11.044789947118508,1.8898483729596054,2.5726183319429645,0.15109471714434733,-1.3016090140562242
17725.26,9.782802434910508,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,13.305252329695184,18.21637667018706,2.2806259905366835,3.127747182064194,0.10222019780665723,0.07216396112470262
2704.75,7.903134417175256,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,9.976555563708391,13.845497436375313,2.067259442451632,2.8112513970072572,0.1265320754037511,-0.7438538129602698
13091.38,9.47978566055884,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,12.756286778469358,17.49117687893957,2.2491617063656366,3.0789260563642706,0.1054876171051582,-0.05938430770990817
2483.78,7.817939403424489,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,9.830221046292653,13.654865135205716,2.0564210164356966,2.7960578326323096,0.12791094281978835,-0.7808394108573932
708.24,6.564193974188788,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,7.72696048741604,10.930301508005204,1.8816297240082767,2.5620683000632103,0.1523416285277556,-1.325126244905247
3821.44,8.248644241146343,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,10.574232713171192,14.625484182313773,2.1100488524357077,2.872045306248901,0.12123204380808968,-0.5938580930665625
3835.89,8.252417421605623,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,10.580796553191563,14.634062386416728,2.110506178225061,2.872702111532907,0.12117661394367955,-0.5922200472571155
3991.47,8.29216536597202,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,10.649990026105467,14.724506459429959,2.115311137207772,2.8796120165695966,0.12059576188671178,-0.5749643250868781
3929.31,8.276473582159536,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,10.622663250246374,14.688783644804353,2.1134169818033093,2.876886091272912,0.12082440547572863,-0.5817765783024824
2405.92,7.786103200836879,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,9.775644904788772,13.583802460814839,2.0523405037673723,2.790358973472209,0.1284339513882267,-0.7946604191023283
507.38,6.231229199438428,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,7.1851350535442515,10.233285771021746,1.8295736166182759,2.496243016903288,0.16048198003856481,-1.4696757992823337
380.39,5.94382247363014,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,6.723501980981241,9.64107666673147,1.7823524404873026,2.4379955852359823,0.16824190231732447,-1.5944472985248994
445.24,6.100856923879179,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,6.9750226380827804,9.96355197261006,1.8084292406374247,2.469991280122094,0.16391140006675625,-1.5262741417026258
23848.36,10.079512661574888,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190184,13.84713429011089,18.933813271319107,2.310504914408482,3.174824823761917,0.09921114577416022,0.20097437680791386
